order_id,user_id,order_time,amount_inr,delivery_fee,promo_applied,delivery_time_mins,order_status
ORD_263b1d9a,U_62cf7f01,2026-05-23T20:25:02.503672,844.75,0,FLAT_50,29,Delivered
ORD_365ac6ab,U_62cf7f01,2026-05-17T15:48:44.503672,650.43,0,BOGO,37,Delivered
ORD_606b9947,U_62cf7f01,2026-05-27T15:02:05.503672,693.03,0,FLAT_50,50,Delivered
ORD_12e4c20e,U_62cf7f01,2026-05-23T22:44:08.503672,630.98,0,DISCOUNT_20PCT,28,Delivered
ORD_55f46575,U_62cf7f01,2026-05-02T20:36:24.503672,1020.65,0,BOGO,30,Delivered
ORD_dcc76f68,U_62cf7f01,2026-04-18T13:20:17.503672,789.77,0,NONE,44,Delivered
ORD_bbc562e6,U_62cf7f01,2026-03-21T13:18:56.503672,851.21,0,BOGO,32,Delivered
ORD_c4496c4a,U_62cf7f01,2026-05-10T23:47:28.503672,735.47,0,BOGO,29,Delivered
ORD_3712cc03,U_62cf7f01,2026-04-09T08:21:46.503672,658.46,0,FLAT_50,36,Delivered
ORD_7851daa8,U_62cf7f01,2026-04-16T14:00:28.503672,771.53,0,NONE,30,Delivered
ORD_ed14469b,U_62cf7f01,2026-04-25T18:09:37.503672,733.29,0,DISCOUNT_20PCT,36,Delivered
ORD_d15e6a13,U_62cf7f01,2026-02-28T20:14:26.503672,857.04,0,NONE,20,Delivered
ORD_afaf0773,U_62cf7f01,2026-04-11T16:56:16.503672,788.58,0,BOGO,43,Delivered
ORD_bf432a25,U_62cf7f01,2026-03-14T18:08:36.503672,872.54,0,BOGO,39,Delivered
ORD_bc5161c7,U_62cf7f01,2026-05-12T23:25:37.503672,683.79,0,NONE,32,Delivered
ORD_645f3505,U_62cf7f01,2026-05-22T13:07:35.503672,603.58,0,NONE,38,Delivered
ORD_72c07c0e,U_62cf7f01,2026-04-26T20:18:59.503672,869.12,0,NONE,44,Delivered
ORD_72c08beb,U_62cf7f01,2026-04-08T14:58:10.503672,454.9,0,DISCOUNT_20PCT,37,Delivered
ORD_9cffbaa2,U_62cf7f01,2026-03-08T20:38:44.503672,941.25,0,BOGO,30,Delivered
ORD_0ab06e16,U_62cf7f01,2026-04-24T11:14:43.503672,688.32,0,NONE,20,Delivered
ORD_814c82f5,U_62cf7f01,2026-02-23T22:56:53.503672,627.23,0,FLAT_50,39,Delivered
ORD_c08a6043,U_62cf7f01,2026-03-24T20:01:03.503672,505.84,0,NONE,40,Delivered
ORD_66a94d7b,U_62cf7f01,2026-05-22T16:19:04.503672,594.26,0,NONE,31,Delivered
ORD_7b0a7815,U_62cf7f01,2026-03-29T23:47:49.503672,772.52,0,BOGO,44,Delivered
ORD_389f4b26,U_62cf7f01,2026-05-16T14:28:07.503672,842.84,0,FREE_DELIVERY,25,Delivered
ORD_aca1f828,U_62cf7f01,2026-05-23T22:17:01.503672,976.27,0,FREE_DELIVERY,20,Delivered
ORD_7f1146c1,U_62cf7f01,2026-04-27T16:16:02.503672,692.56,0,NONE,20,Delivered
ORD_44777b3a,U_62cf7f01,2026-05-09T15:34:48.503672,1036.95,0,NONE,50,Delivered
ORD_3c33af47,U_62cf7f01,2026-03-15T20:26:18.503672,987.43,0,FLAT_50,42,Delivered
ORD_70fc9f66,U_62cf7f01,2026-04-14T22:42:18.503672,681.51,0,FREE_DELIVERY,21,Delivered
ORD_9653c28f,U_62cf7f01,2026-04-25T02:02:02.503672,641.57,0,FLAT_50,39,Delivered
ORD_5978c923,U_62cf7f01,2026-03-07T13:26:03.503672,756.53,0,NONE,21,Delivered
ORD_af4d7860,U_62cf7f01,2026-02-08T16:23:54.503672,1154.04,0,BOGO,47,Delivered
ORD_7b128b5b,U_62cf7f01,2026-02-11T13:05:49.503672,760.04,0,FREE_DELIVERY,43,Delivered
ORD_c9f9a484,U_62cf7f01,2026-03-29T23:46:57.503672,488.36,0,FLAT_50,27,Delivered
ORD_5a095791,U_62cf7f01,2026-05-09T22:38:18.503672,1274.5,0,BOGO,23,Delivered
ORD_fee36661,U_62cf7f01,2026-03-07T17:32:19.503672,801.8,0,FLAT_50,39,Delivered
ORD_c945e26d,U_62cf7f01,2026-04-04T19:50:35.503672,856.48,0,FLAT_50,37,Delivered
ORD_4611370c,U_62cf7f01,2026-05-25T22:20:14.503672,712.43,0,DISCOUNT_20PCT,64,Delivered
ORD_bcb5015f,U_62cf7f01,2026-03-13T18:45:54.503672,533.82,0,FLAT_50,20,Delivered
ORD_9bb16b7d,U_62cf7f01,2026-04-04T15:46:17.503672,819.69,0,NONE,36,Delivered
ORD_e8e28d8d,U_62cf7f01,2026-05-11T20:09:03.503672,888.14,0,NONE,66,Delivered
ORD_2c2897f2,U_62cf7f01,2026-02-07T09:14:39.503672,813.96,0,FLAT_50,43,Delivered
ORD_b0220df7,U_62cf7f01,2026-03-28T22:57:25.503672,1090.25,0,FLAT_50,28,Delivered
ORD_db6f0db1,U_62cf7f01,2026-05-16T16:03:01.503672,760.39,0,FLAT_50,28,Delivered
ORD_b5f12ed6,U_62cf7f01,2026-04-19T19:53:28.503672,866.41,0,FLAT_50,40,Delivered
ORD_e1f68533,U_62cf7f01,2026-04-11T19:24:03.503672,817.59,0,NONE,25,Delivered
ORD_602887a5,U_62cf7f01,2026-03-30T09:44:27.503672,530.71,0,DISCOUNT_20PCT,41,Delivered
ORD_c481e17a,U_62cf7f01,2026-02-21T20:39:09.503672,1134.47,0,BOGO,63,Cancelled
ORD_6460b16d,U_62cf7f01,2026-03-18T13:10:40.503672,752.0,0,FREE_DELIVERY,27,Delivered
ORD_4ee6d9d4,U_62cf7f01,2026-03-05T15:54:37.503672,739.74,0,BOGO,30,Delivered
ORD_a806f7f4,U_62cf7f01,2026-05-24T14:14:48.503672,756.21,0,FREE_DELIVERY,43,Delivered
ORD_c24c8f78,U_62cf7f01,2026-04-03T17:05:24.503672,476.52,0,NONE,38,Delivered
ORD_7d3c8649,U_62cf7f01,2026-05-07T16:16:17.503672,644.31,0,FLAT_50,20,Delivered
ORD_cb0675b9,U_62cf7f01,2026-04-25T23:30:58.503672,604.84,0,FLAT_50,27,Delivered
ORD_d83d7c7a,U_62cf7f01,2026-04-03T19:42:45.503672,827.62,0,FLAT_50,21,Delivered
ORD_759e48d9,U_62cf7f01,2026-04-04T19:27:27.503672,979.91,0,BOGO,25,Delivered
ORD_c37eecc2,U_62cf7f01,2026-05-02T23:36:49.503672,920.38,0,NONE,68,Cancelled
ORD_527a15ef,U_62cf7f01,2026-04-27T23:35:11.503672,681.33,0,BOGO,33,Delivered
ORD_980ef35a,U_62cf7f01,2026-05-03T22:03:26.503672,782.83,0,FLAT_50,27,Delivered
ORD_2ee95af9,U_62cf7f01,2026-05-20T16:43:21.503672,877.29,0,FLAT_50,58,Delivered
ORD_a2da2653,U_62cf7f01,2026-03-26T20:44:29.503672,576.09,0,BOGO,34,Delivered
ORD_516a603e,U_62cf7f01,2026-03-21T13:07:24.503672,819.54,0,DISCOUNT_20PCT,60,Delivered
ORD_881bd204,U_62cf7f01,2026-02-04T20:57:31.503672,664.65,0,BOGO,37,Delivered
ORD_209aeada,U_62cf7f01,2026-04-10T15:18:22.503672,675.77,0,FLAT_50,32,Delivered
ORD_bf8b5fe9,U_62cf7f01,2026-05-30T00:56:17.503672,774.22,0,NONE,33,Delivered
ORD_4c177766,U_62cf7f01,2026-03-08T20:24:04.503672,942.49,0,NONE,36,Delivered
ORD_dccbc307,U_62cf7f01,2026-03-21T14:08:49.503672,664.23,0,FREE_DELIVERY,24,Delivered
ORD_9de8cbac,U_62cf7f01,2026-03-21T18:52:11.503672,849.18,0,FLAT_50,31,Delivered
ORD_14650791,U_62cf7f01,2026-03-13T14:59:26.503672,753.12,0,NONE,43,Delivered
ORD_f0df9897,U_62cf7f01,2026-04-19T22:28:38.503672,1048.08,0,NONE,21,Delivered
ORD_41bdaa23,U_62cf7f01,2026-02-21T23:14:11.503672,962.84,0,FLAT_50,32,Delivered
ORD_8a130d80,U_62cf7f01,2026-05-17T15:27:48.503672,613.13,0,DISCOUNT_20PCT,53,Delivered
ORD_09ba4d02,U_62cf7f01,2026-03-14T14:24:47.503672,812.57,0,NONE,26,Delivered
ORD_bcf4b647,U_62cf7f01,2026-02-19T12:19:36.503672,629.26,0,FLAT_50,30,Delivered
ORD_da59619b,U_62cf7f01,2026-05-11T07:35:01.503672,490.17,0,DISCOUNT_20PCT,42,Delivered
ORD_67111c18,U_62cf7f01,2026-03-17T22:04:32.503672,533.87,0,FLAT_50,42,Delivered
ORD_0cffa29d,U_62cf7f01,2026-04-27T15:34:52.503672,382.75,0,DISCOUNT_20PCT,40,Delivered
ORD_772eda5b,U_62cf7f01,2026-03-28T23:56:13.503672,872.13,0,NONE,28,Delivered
ORD_6f7d6c91,U_62cf7f01,2026-05-23T19:55:43.503672,955.13,0,NONE,24,Delivered
ORD_12c34bcb,U_62cf7f01,2026-04-27T20:26:53.503672,502.98,0,NONE,26,Delivered
ORD_840c4af0,U_62cf7f01,2026-05-02T21:38:36.503672,992.88,0,BOGO,22,Delivered
ORD_9ddb4384,U_62cf7f01,2026-04-04T20:52:05.503672,921.38,0,FLAT_50,36,Delivered
ORD_0cf5b772,U_62cf7f01,2026-05-11T21:49:22.503672,691.29,0,FREE_DELIVERY,37,Delivered
ORD_07d37198,U_62cf7f01,2026-02-08T14:04:01.503672,626.25,0,NONE,33,Delivered
ORD_cd918ea3,U_62cf7f01,2026-03-27T06:49:25.503672,647.49,0,BOGO,28,Delivered
ORD_eadeb341,U_62cf7f01,2026-02-08T13:57:54.503672,740.29,0,FLAT_50,29,Delivered
ORD_64d613d1,U_62cf7f01,2026-03-01T20:22:28.503672,1067.12,0,FLAT_50,40,Delivered
ORD_4de922c9,U_62cf7f01,2026-05-07T17:20:49.503672,518.73,0,DISCOUNT_20PCT,43,Delivered
ORD_7bc6ecd6,U_62cf7f01,2026-05-07T22:26:24.503672,568.0,0,DISCOUNT_20PCT,38,Delivered
ORD_16166ebe,U_62cf7f01,2026-02-21T17:02:43.503672,910.97,0,BOGO,43,Delivered
ORD_22e9f0cf,U_62cf7f01,2026-02-16T21:51:31.503672,539.3,0,FLAT_50,25,Delivered
ORD_b5945871,U_62cf7f01,2026-04-04T19:46:39.503672,888.05,0,DISCOUNT_20PCT,42,Delivered
ORD_5a4c87e8,U_62cf7f01,2026-05-03T01:51:16.503672,830.74,0,NONE,25,Delivered
ORD_c74c5c6c,U_62cf7f01,2026-03-21T17:10:37.503672,651.63,0,FLAT_50,29,Delivered
ORD_03059951,U_62cf7f01,2026-02-06T21:54:01.503672,776.25,0,FLAT_50,22,Delivered
ORD_a6657d53,U_62cf7f01,2026-04-29T13:59:44.503672,628.36,0,NONE,34,Delivered
ORD_426e030b,U_62cf7f01,2026-02-17T20:26:00.503672,793.1,0,DISCOUNT_20PCT,48,Delivered
ORD_7b3e113e,U_62cf7f01,2026-03-08T21:04:30.503672,730.41,0,DISCOUNT_20PCT,41,Delivered
ORD_984c742b,U_62cf7f01,2026-03-15T16:00:29.503672,691.52,0,NONE,22,Delivered
ORD_46579230,U_62cf7f01,2026-02-21T22:09:48.503672,1073.15,0,NONE,37,Delivered
ORD_3a5907c5,U_62cf7f01,2026-04-11T18:02:24.503672,583.45,0,DISCOUNT_20PCT,30,Delivered
ORD_950cf5cb,U_62cf7f01,2026-05-03T15:02:31.503672,598.09,0,NONE,27,Delivered
ORD_4bb3e4f2,U_62cf7f01,2026-04-04T21:30:21.503672,1041.56,0,FLAT_50,36,Delivered
ORD_d3c1cb32,U_62cf7f01,2026-05-09T17:18:04.503672,751.78,0,NONE,23,Delivered
ORD_bddfd301,U_62cf7f01,2026-05-01T13:24:11.503672,398.98,0,DISCOUNT_20PCT,42,Delivered
ORD_5c84d123,U_62cf7f01,2026-05-14T13:16:02.503672,733.87,0,BOGO,41,Delivered
ORD_63fb5697,U_62cf7f01,2026-04-21T23:48:59.503672,571.52,0,NONE,43,Delivered
ORD_240f019f,U_62cf7f01,2026-03-07T09:11:42.503672,656.09,0,NONE,39,Delivered
ORD_b03681e8,U_62cf7f01,2026-04-04T22:24:50.503672,1008.55,0,FLAT_50,41,Delivered
ORD_cbeff669,U_62cf7f01,2026-04-19T14:40:15.503672,922.94,0,FREE_DELIVERY,22,Delivered
ORD_debffc6c,U_62cf7f01,2026-04-11T01:24:12.503672,725.67,0,FLAT_50,28,Delivered
ORD_4948449d,U_62cf7f01,2026-03-28T22:30:02.503672,775.11,0,NONE,30,Delivered
ORD_0b092dde,U_62cf7f01,2026-04-03T20:52:09.503672,622.33,0,NONE,33,Delivered
ORD_00238493,U_62cf7f01,2026-02-06T21:52:06.503672,556.79,0,BOGO,35,Delivered
ORD_f3edc48e,U_62cf7f01,2026-01-30T20:06:28.503672,682.0,0,FLAT_50,42,Delivered
ORD_36dc4e5a,U_62cf7f01,2026-03-22T19:42:55.503672,780.14,0,DISCOUNT_20PCT,23,Delivered
ORD_3000e453,U_2040f075,2026-05-17T15:23:54.503672,815.98,40,FLAT_50,54,Delivered
ORD_9fe237f8,U_2040f075,2026-05-24T00:43:05.503672,682.93,40,NONE,72,Cancelled
ORD_8d52389c,U_bbcbfb95,2025-08-09T18:08:28.503672,602.34,0,DISCOUNT_20PCT,24,Delivered
ORD_a0f56bce,U_bbcbfb95,2026-01-24T22:07:45.503672,1062.39,0,FREE_DELIVERY,24,Delivered
ORD_f4926f49,U_bbcbfb95,2025-11-07T06:02:51.503672,632.63,0,DISCOUNT_20PCT,32,Delivered
ORD_aa40ddae,U_bbcbfb95,2025-08-02T09:11:37.503672,840.89,0,NONE,29,Delivered
ORD_4a7f4014,U_bbcbfb95,2025-09-12T14:36:27.503672,750.25,0,DISCOUNT_20PCT,48,Delivered
ORD_afbbde23,U_bbcbfb95,2026-05-28T15:07:50.503672,668.85,0,NONE,63,Delivered
ORD_da3165a8,U_bbcbfb95,2025-09-20T12:44:07.503672,826.36,0,NONE,37,Delivered
ORD_6548dc57,U_bbcbfb95,2026-01-25T12:11:00.503672,751.42,0,NONE,38,Delivered
ORD_fec241b8,U_bbcbfb95,2026-04-24T12:52:39.503672,830.78,0,BOGO,28,Delivered
ORD_c829220c,U_bbcbfb95,2026-03-23T23:54:16.503672,786.78,0,BOGO,25,Delivered
ORD_437b147d,U_bbcbfb95,2025-08-04T13:29:07.503672,953.73,0,NONE,62,Cancelled
ORD_f89c809b,U_bbcbfb95,2026-01-10T18:05:58.503672,834.59,0,NONE,38,Delivered
ORD_f4749335,U_bbcbfb95,2025-11-14T21:36:25.503672,724.93,0,NONE,20,Delivered
ORD_5fc6ff53,U_bbcbfb95,2025-10-25T14:53:54.503672,647.01,0,NONE,26,Delivered
ORD_a9918b98,U_bbcbfb95,2025-11-22T21:38:42.503672,1055.64,0,FREE_DELIVERY,24,Delivered
ORD_a0893998,U_bbcbfb95,2026-01-17T23:50:12.503672,869.79,0,FREE_DELIVERY,37,Delivered
ORD_aca8c51a,U_bbcbfb95,2026-02-08T18:35:56.503672,778.02,0,FLAT_50,44,Delivered
ORD_fa047798,U_bbcbfb95,2026-04-01T15:12:28.503672,679.77,0,FLAT_50,35,Delivered
ORD_5c9d8042,U_bbcbfb95,2025-11-15T20:42:49.503672,968.03,0,NONE,22,Delivered
ORD_8bb1a659,U_bbcbfb95,2026-05-22T19:53:08.503672,770.38,0,NONE,20,Delivered
ORD_ce2dd9b3,U_bbcbfb95,2025-08-23T13:41:19.503672,676.66,0,DISCOUNT_20PCT,20,Delivered
ORD_22e0d8d3,U_44cc94c8,2025-11-14T11:59:44.503672,714.04,0,NONE,44,Delivered
ORD_7197d413,U_44cc94c8,2026-04-01T22:33:46.503672,720.69,0,NONE,29,Delivered
ORD_7e832c01,U_44cc94c8,2026-02-14T07:05:05.503672,691.34,0,NONE,25,Delivered
ORD_0bcc8e46,U_44cc94c8,2026-01-24T19:45:21.503672,1053.86,0,FLAT_50,23,Delivered
ORD_db98d015,U_44cc94c8,2026-05-03T23:43:09.503672,1123.4,0,FREE_DELIVERY,59,Delivered
ORD_5a99ab1e,U_44cc94c8,2026-01-29T22:33:42.503672,558.67,0,BOGO,28,Delivered
ORD_06209e4d,U_44cc94c8,2025-09-20T20:45:45.503672,1150.78,0,FREE_DELIVERY,24,Delivered
ORD_14c3f976,U_44cc94c8,2026-03-01T15:40:40.503672,624.85,0,FLAT_50,29,Delivered
ORD_a9aab02d,U_44cc94c8,2025-10-19T08:57:55.503672,875.11,0,BOGO,35,Delivered
ORD_e3b0df54,U_44cc94c8,2026-04-18T20:50:01.503672,978.15,0,NONE,25,Delivered
ORD_5c24fe46,U_44cc94c8,2025-11-28T18:51:18.503672,608.35,0,NONE,24,Delivered
ORD_f8af30ca,U_44cc94c8,2026-02-12T04:03:43.503672,846.22,0,NONE,22,Delivered
ORD_6511c9cf,U_44cc94c8,2025-12-04T13:43:42.503672,729.94,0,BOGO,28,Delivered
ORD_88517f03,U_44cc94c8,2026-04-08T15:29:19.503672,690.56,0,NONE,40,Delivered
ORD_7578a3bc,U_a1c9d867,2026-05-01T12:35:14.503672,537.75,0,FLAT_50,23,Delivered
ORD_296a0bb3,U_a1c9d867,2026-04-11T10:15:55.503672,528.95,0,NONE,42,Delivered
ORD_c46869c2,U_a1c9d867,2025-10-29T22:00:24.503672,373.45,0,NONE,39,Delivered
ORD_b913e1a6,U_a1c9d867,2026-02-25T09:54:43.503672,447.71,0,DISCOUNT_20PCT,43,Delivered
ORD_26cb5da1,U_a1c9d867,2026-03-08T23:07:39.503672,480.02,0,DISCOUNT_20PCT,40,Delivered
ORD_b8112768,U_a1c9d867,2026-02-28T16:25:20.503672,631.96,0,FREE_DELIVERY,23,Delivered
ORD_e185a8f5,U_a1c9d867,2025-12-24T17:00:30.503672,685.91,0,NONE,44,Delivered
ORD_fd725908,U_a1c9d867,2025-10-26T15:29:51.503672,760.09,0,NONE,41,Delivered
ORD_3bb3c66f,U_a1c9d867,2026-01-10T14:38:53.503672,666.08,0,BOGO,44,Delivered
ORD_0e376a39,U_a1c9d867,2026-01-31T01:32:20.503672,779.17,0,FLAT_50,58,Delivered
ORD_a508eee2,U_a1c9d867,2025-10-15T22:31:51.503672,570.67,0,BOGO,22,Delivered
ORD_b1937b29,U_a1c9d867,2026-02-12T22:29:37.503672,586.73,0,NONE,35,Delivered
ORD_7bca9487,U_a1c9d867,2026-03-20T13:02:26.503672,508.0,0,NONE,29,Delivered
ORD_399a435b,U_a1c9d867,2026-05-09T12:18:09.503672,610.76,0,FREE_DELIVERY,32,Delivered
ORD_b053a085,U_a1c9d867,2026-01-26T23:46:32.503672,464.38,0,NONE,32,Delivered
ORD_6385d7c8,U_a1c9d867,2026-04-04T23:07:39.503672,748.92,0,BOGO,43,Delivered
ORD_a2ab213e,U_a1c9d867,2026-04-09T15:23:51.503672,594.69,0,FLAT_50,57,Delivered
ORD_5c2ba0aa,U_a1c9d867,2026-02-03T20:17:34.503672,484.76,0,NONE,44,Delivered
ORD_daf73374,U_a1c9d867,2026-04-25T11:04:07.503672,622.99,0,NONE,42,Delivered
ORD_f420cbf1,U_a1c9d867,2026-05-30T12:28:07.503672,602.14,0,NONE,24,Delivered
ORD_0108b73a,U_a1c9d867,2026-05-14T21:03:36.503672,525.15,0,NONE,36,Delivered
ORD_b40f135d,U_a1c9d867,2025-10-11T13:14:22.503672,736.6,0,FLAT_50,44,Delivered
ORD_e067a6f6,U_a1c9d867,2026-01-31T20:24:39.503672,1027.68,0,BOGO,31,Delivered
ORD_bfc42ab6,U_a1c9d867,2025-11-29T12:37:46.503672,639.43,0,NONE,30,Delivered
ORD_92365970,U_a1c9d867,2026-03-15T12:57:34.503672,837.69,0,NONE,20,Delivered
ORD_87a39715,U_a1c9d867,2026-03-01T23:07:16.503672,763.04,0,BOGO,37,Delivered
ORD_37ce0449,U_a1c9d867,2026-04-15T16:01:52.503672,505.3,0,NONE,29,Delivered
ORD_655a5408,U_a1c9d867,2025-12-27T15:26:38.503672,815.28,0,BOGO,34,Delivered
ORD_ef86370e,U_a1c9d867,2026-01-28T14:45:06.503672,597.41,0,BOGO,40,Delivered
ORD_5c460609,U_a1c9d867,2025-11-02T16:39:08.503672,790.65,0,BOGO,43,Delivered
ORD_12b59166,U_a1c9d867,2026-05-02T14:26:11.503672,641.01,0,NONE,34,Delivered
ORD_f544cbf0,U_a1c9d867,2026-05-16T22:17:26.503672,892.23,0,NONE,33,Delivered
ORD_cc051f7f,U_a1c9d867,2025-11-08T13:17:58.503672,718.82,0,FLAT_50,37,Delivered
ORD_9881ff87,U_a1c9d867,2026-05-30T19:18:59.503672,725.66,0,FREE_DELIVERY,46,Delivered
ORD_7f0c2935,U_a1c9d867,2026-04-22T23:14:17.503672,581.18,0,NONE,33,Delivered
ORD_87b535c1,U_a1c9d867,2026-03-28T16:40:18.503672,606.52,0,NONE,35,Delivered
ORD_9a3bf91e,U_a1c9d867,2025-11-02T14:23:06.503672,911.24,0,FREE_DELIVERY,38,Delivered
ORD_133ff975,U_a1c9d867,2025-10-12T02:39:45.503672,797.35,0,NONE,33,Delivered
ORD_3619fc31,U_a1c9d867,2026-04-11T17:40:19.503672,708.32,0,BOGO,26,Delivered
ORD_78b0aef3,U_a1c9d867,2026-01-23T22:01:27.503672,411.87,0,FLAT_50,40,Delivered
ORD_80e613c9,U_a1c9d867,2026-01-08T19:07:16.503672,668.66,0,NONE,30,Delivered
ORD_6e5ae63c,U_a1c9d867,2025-12-07T22:24:03.503672,931.37,0,FLAT_50,39,Delivered
ORD_9fa26d31,U_a1c9d867,2026-04-29T20:06:24.503672,537.99,0,FREE_DELIVERY,43,Delivered
ORD_068dfb48,U_a1c9d867,2026-05-15T23:50:19.503672,543.09,0,NONE,44,Delivered
ORD_9f40c4cf,U_a1c9d867,2025-12-04T19:44:24.503672,463.13,0,NONE,42,Delivered
ORD_7839b178,U_a1c9d867,2026-04-25T13:41:10.503672,708.29,0,NONE,30,Delivered
ORD_ae8afffd,U_a1c9d867,2025-11-20T16:38:13.503672,491.54,0,NONE,32,Delivered
ORD_7263338d,U_a1c9d867,2026-04-26T14:53:04.503672,745.91,0,DISCOUNT_20PCT,64,Delivered
ORD_00e27537,U_a1c9d867,2026-01-29T23:00:00.503672,640.3,0,BOGO,21,Delivered
ORD_c88fd0b0,U_a1c9d867,2026-01-03T13:39:31.503672,584.88,0,NONE,33,Delivered
ORD_80e8fe2a,U_a1c9d867,2026-04-09T11:52:48.503672,561.84,0,NONE,37,Delivered
ORD_405e77a6,U_a1c9d867,2026-03-07T12:29:03.503672,571.43,0,NONE,37,Delivered
ORD_4374ee05,U_a1c9d867,2026-01-31T20:00:19.503672,965.5,0,BOGO,23,Delivered
ORD_7def1300,U_a1c9d867,2026-03-01T23:15:21.503672,532.22,0,FLAT_50,20,Delivered
ORD_d6263a2e,U_a1c9d867,2026-04-22T16:07:33.503672,636.68,0,FREE_DELIVERY,21,Delivered
ORD_4b1eefab,U_a1c9d867,2026-01-24T02:25:16.503672,723.63,0,NONE,35,Delivered
ORD_558e665e,U_a1c9d867,2026-04-05T20:33:17.503672,871.67,0,FLAT_50,30,Delivered
ORD_27b0039f,U_a1c9d867,2026-01-24T22:14:28.503672,823.42,0,NONE,35,Delivered
ORD_43590dae,U_a1c9d867,2026-03-29T14:32:31.503672,813.37,0,NONE,39,Delivered
ORD_9f42b7be,U_a1c9d867,2026-04-25T22:07:13.503672,811.82,0,FREE_DELIVERY,27,Delivered
ORD_45597209,U_a1c9d867,2026-02-28T15:24:29.503672,627.9,0,NONE,30,Delivered
ORD_13ed4355,U_a1c9d867,2025-10-31T20:33:26.503672,664.89,0,NONE,35,Delivered
ORD_6860e30d,U_a1c9d867,2025-12-04T23:13:25.503672,546.18,0,FLAT_50,42,Delivered
ORD_835ce74c,U_a1c9d867,2026-03-10T17:49:41.503672,586.42,0,NONE,33,Delivered
ORD_fe0ca2e6,U_a1c9d867,2026-01-16T07:40:19.503672,518.18,0,NONE,41,Delivered
ORD_fb9446f6,U_a1c9d867,2025-12-28T12:22:59.503672,724.67,0,FREE_DELIVERY,37,Delivered
ORD_6eccece4,U_a1c9d867,2026-04-26T23:47:35.503672,671.27,0,FLAT_50,41,Delivered
ORD_49b1107f,U_a1c9d867,2026-03-23T20:42:34.503672,476.33,0,NONE,64,Delivered
ORD_3aebd461,U_a1c9d867,2026-01-28T22:20:43.503672,346.08,0,DISCOUNT_20PCT,28,Delivered
ORD_19e21af3,U_a1c9d867,2026-03-31T07:21:44.503672,588.9,0,FREE_DELIVERY,24,Delivered
ORD_e997bfe7,U_a1c9d867,2026-01-09T23:51:50.503672,499.01,0,BOGO,43,Delivered
ORD_ef490af9,U_a1c9d867,2026-04-24T19:59:17.503672,501.94,0,BOGO,32,Delivered
ORD_3776cb5e,U_a1c9d867,2026-04-10T21:44:55.503672,607.47,0,NONE,26,Delivered
ORD_5284b955,U_a1c9d867,2025-11-22T15:06:04.503672,707.99,0,NONE,39,Delivered
ORD_bdaa0881,U_a1c9d867,2026-03-05T11:47:10.503672,525.06,0,NONE,21,Delivered
ORD_e0356d41,U_a1c9d867,2026-05-23T13:54:40.503672,851.23,0,BOGO,27,Delivered
ORD_641d80d2,U_a1c9d867,2026-01-03T22:56:43.503672,780.44,0,DISCOUNT_20PCT,37,Delivered
ORD_9ba2929f,U_a1c9d867,2026-03-23T19:12:17.503672,547.2,0,FREE_DELIVERY,33,Delivered
ORD_dfbdd2be,U_a1c9d867,2026-05-27T19:26:51.503672,433.46,0,NONE,26,Delivered
ORD_d32f7206,U_3cd0f026,2026-04-26T15:26:17.503672,578.18,40,DISCOUNT_20PCT,41,Delivered
ORD_88d5d657,U_3cd0f026,2026-05-23T13:58:41.503672,834.54,40,NONE,30,Delivered
ORD_ff62431b,U_3cd0f026,2026-04-04T14:14:48.503672,976.57,40,BOGO,43,Delivered
ORD_ce3872f6,U_d319ce69,2025-08-16T08:49:31.503672,529.64,40,DISCOUNT_20PCT,57,Delivered
ORD_57dabaf8,U_d319ce69,2026-02-21T19:48:12.503672,797.31,40,NONE,31,Delivered
ORD_d9269c06,U_d319ce69,2025-11-08T19:28:48.503672,964.66,40,FLAT_50,21,Delivered
ORD_4e645730,U_9ce08d32,2025-09-13T22:04:18.503672,935.24,40,BOGO,40,Delivered
ORD_9f82a7a0,U_9ce08d32,2025-09-07T22:17:30.503672,905.43,40,BOGO,23,Delivered
ORD_919f310b,U_9ce08d32,2025-10-25T10:40:29.503672,640.94,40,NONE,25,Delivered
ORD_64181d12,U_9ce08d32,2025-10-25T17:55:46.503672,619.5,40,FLAT_50,38,Delivered
ORD_aba0b6f8,U_d24adc17,2026-04-11T22:03:57.503672,1534.19,0,BOGO,21,Delivered
ORD_75cff3a2,U_d24adc17,2026-01-11T21:04:02.503672,981.1,0,FLAT_50,26,Delivered
ORD_33ce2bb7,U_d24adc17,2025-12-07T09:27:47.503672,915.58,0,FLAT_50,39,Delivered
ORD_aba4823a,U_d24adc17,2026-02-07T19:10:20.503672,988.88,0,DISCOUNT_20PCT,24,Delivered
ORD_658be4bd,U_d24adc17,2026-03-10T23:33:14.503672,808.04,0,BOGO,30,Delivered
ORD_f4682b2c,U_d24adc17,2025-11-14T09:08:45.503672,763.62,0,NONE,25,Delivered
ORD_2bb92c74,U_d24adc17,2026-04-02T08:40:21.503672,836.26,0,NONE,61,Delivered
ORD_7acc1ebd,U_d24adc17,2026-03-28T22:34:28.503672,1198.45,0,FREE_DELIVERY,29,Delivered
ORD_0faff9e8,U_d24adc17,2025-11-08T15:45:40.503672,913.96,0,DISCOUNT_20PCT,22,Delivered
ORD_95533a6e,U_d24adc17,2025-11-30T20:09:58.503672,1304.09,0,BOGO,25,Delivered
